"parent_url","image","address","link","Searchresult number","Searchresult number_link","street","street link","suburb","suburb link","Opentime","Opentime link","energy rating","energy rating link","Value numbers","Value numbers_link","rent","rent link","type of property","type of property link","contact","contact link","agency","agency link","agency image","Searchagent image_alt","Searchagent image_link"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=13","https://e0587dd6cba81e71d7e7-af29250900cd01e15e2b7efba97daa27.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/561b989fe11222f705ba61f94dca969a_m.jpg","15 Olary Street Amaroo ACT 2914","https://www.allhomes.com.au/ah/act/rent-residential/15-olary-street-amaroo-canberra/1317340248511","10","https://www.allhomes.com.au/ah/act/rent-residential/15-olary-street-amaroo-canberra/1317340248511","15 Olary Street","https://www.allhomes.com.au/ah/act/rent-residential/15-olary-street-amaroo-canberra/1317340248511","Amaroo, ACT 2914","https://www.allhomes.com.au/ah/act/rent-residential/15-olary-street-amaroo-canberra/1317340248511","","","","","4; 2; 2","https://www.allhomes.com.au/ah/act/rent-residential/15-olary-street-amaroo-canberra/1317340248511; https://www.allhomes.com.au/ah/act/rent-residential/15-olary-street-amaroo-canberra/1317340248511; https://www.allhomes.com.au/ah/act/rent-residential/15-olary-street-amaroo-canberra/1317340248511","$550 per week","https://www.allhomes.com.au/ah/act/rent-residential/15-olary-street-amaroo-canberra/1317340248511","House","https://www.allhomes.com.au/ah/act/rent-residential/15-olary-street-amaroo-canberra/1317340248511","Royce Kaur","https://www.allhomes.com.au/ah/act/rent-residential/15-olary-street-amaroo-canberra/1317340248511","Luton Properties Belconnen","https://www.allhomes.com.au/ah/act/rent-residential/15-olary-street-amaroo-canberra/1317340248511","https://360ebdaeb8d2cae05afa-42560f072e42ffe294a54d376a3a1afb.ssl.cf4.rackcdn.com/ahda/agent/logo/76b5de50067d7c8bbbf34d8a21255bc5_agency_t.jpg","Luton Properties Belconnen","https://www.allhomes.com.au/ah/act/rent-residential/15-olary-street-amaroo-canberra/1317340248511"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://0b044af5841b355f425f-37d704384800ea27ebf49617649027d3.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/9b8b3d526e0c9c40c098423865a8d70a_m.jpg","37/12 Albermarle Place Phillip ACT 2606","https://www.allhomes.com.au/ah/act/rent-residential/37-12-albermarle-place-phillip-canberra/1317264192611","6","https://www.allhomes.com.au/ah/act/rent-residential/37-12-albermarle-place-phillip-canberra/1317264192611","37/12 Albermarle Place","https://www.allhomes.com.au/ah/act/rent-residential/37-12-albermarle-place-phillip-canberra/1317264192611","Phillip, ACT 2606","https://www.allhomes.com.au/ah/act/rent-residential/37-12-albermarle-place-phillip-canberra/1317264192611","","","","","1; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/37-12-albermarle-place-phillip-canberra/1317264192611; https://www.allhomes.com.au/ah/act/rent-residential/37-12-albermarle-place-phillip-canberra/1317264192611; https://www.allhomes.com.au/ah/act/rent-residential/37-12-albermarle-place-phillip-canberra/1317264192611","$350 per week","https://www.allhomes.com.au/ah/act/rent-residential/37-12-albermarle-place-phillip-canberra/1317264192611","Unit","https://www.allhomes.com.au/ah/act/rent-residential/37-12-albermarle-place-phillip-canberra/1317264192611","Stephanie Hodak","https://www.allhomes.com.au/ah/act/rent-residential/37-12-albermarle-place-phillip-canberra/1317264192611","Luton Properties Woden","https://www.allhomes.com.au/ah/act/rent-residential/37-12-albermarle-place-phillip-canberra/1317264192611","https://360ebdaeb8d2cae05afa-42560f072e42ffe294a54d376a3a1afb.ssl.cf4.rackcdn.com/ahda/agent/logo/76b5de50067d7c8bbbf34d8a21255bc5_agency_t.jpg","Luton Properties Woden","https://www.allhomes.com.au/ah/act/rent-residential/37-12-albermarle-place-phillip-canberra/1317264192611"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://9008ef9284a73fa992bd-e3f2647076c1f4baebc56e8b4b511050.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/3c528c424e752e5704e7450088e75240_m.jpg","1/30 Mayo Street Weetangera ACT 2614","https://www.allhomes.com.au/ah/act/rent-residential/1-30-mayo-street-weetangera-canberra/1317340176011","3","https://www.allhomes.com.au/ah/act/rent-residential/1-30-mayo-street-weetangera-canberra/1317340176011","1/30 Mayo Street","https://www.allhomes.com.au/ah/act/rent-residential/1-30-mayo-street-weetangera-canberra/1317340176011","Weetangera, ACT 2614","https://www.allhomes.com.au/ah/act/rent-residential/1-30-mayo-street-weetangera-canberra/1317340176011","","","0.0","https://www.allhomes.com.au/ah/act/rent-residential/1-30-mayo-street-weetangera-canberra/1317340176011","2; 1","https://www.allhomes.com.au/ah/act/rent-residential/1-30-mayo-street-weetangera-canberra/1317340176011; https://www.allhomes.com.au/ah/act/rent-residential/1-30-mayo-street-weetangera-canberra/1317340176011","$300 per week","https://www.allhomes.com.au/ah/act/rent-residential/1-30-mayo-street-weetangera-canberra/1317340176011","Unit","https://www.allhomes.com.au/ah/act/rent-residential/1-30-mayo-street-weetangera-canberra/1317340176011","Erin Aveyard","https://www.allhomes.com.au/ah/act/rent-residential/1-30-mayo-street-weetangera-canberra/1317340176011","LJ Hooker Dickson","https://www.allhomes.com.au/ah/act/rent-residential/1-30-mayo-street-weetangera-canberra/1317340176011","https://d3b505e01008460ec6c7-e4412810db7c8258436af277a9d1f7b5.ssl.cf4.rackcdn.com/ahda/agent/logo/7fcfb8459d5558b7d8b2ca22f923ac93_agency_t.gif","LJ Hooker Dickson","https://www.allhomes.com.au/ah/act/rent-residential/1-30-mayo-street-weetangera-canberra/1317340176011"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://3b8ff57765311310fbb1-dc224c7b756bad22c8ff52467d090a54.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/dc4da04569720238f824d9f92bb906e6_m.jpg","Level 2/5/46 Honeysett View Kingston ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/level-2-5-46-honeysett-view-kingston-canberra/1317340196211","3","https://www.allhomes.com.au/ah/act/rent-residential/level-2-5-46-honeysett-view-kingston-canberra/1317340196211","Level 2/5/46 Honeysett View","https://www.allhomes.com.au/ah/act/rent-residential/level-2-5-46-honeysett-view-kingston-canberra/1317340196211","Kingston, ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/level-2-5-46-honeysett-view-kingston-canberra/1317340196211","","","","","2; 2; 2","https://www.allhomes.com.au/ah/act/rent-residential/level-2-5-46-honeysett-view-kingston-canberra/1317340196211; https://www.allhomes.com.au/ah/act/rent-residential/level-2-5-46-honeysett-view-kingston-canberra/1317340196211; https://www.allhomes.com.au/ah/act/rent-residential/level-2-5-46-honeysett-view-kingston-canberra/1317340196211","$700 PER WEEK","https://www.allhomes.com.au/ah/act/rent-residential/level-2-5-46-honeysett-view-kingston-canberra/1317340196211","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/level-2-5-46-honeysett-view-kingston-canberra/1317340196211","Richard Davies","https://www.allhomes.com.au/ah/act/rent-residential/level-2-5-46-honeysett-view-kingston-canberra/1317340196211","Belle Property Kingston","https://www.allhomes.com.au/ah/act/rent-residential/level-2-5-46-honeysett-view-kingston-canberra/1317340196211","https://29a29450762f2db13c14-cc6adecd2d415985bd86ce96a73b55b1.ssl.cf4.rackcdn.com/ahda/agent/logo/e589b577d5a9cd8c01401ed2df4f299d_agency_t.jpg","Belle Property Kingston","https://www.allhomes.com.au/ah/act/rent-residential/level-2-5-46-honeysett-view-kingston-canberra/1317340196211"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://5f50a503e5476da49199-e4c47d21b41995915e8de54f24d364bd.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/aec0770fbb88f6a27902880cf36661a8_m.jpg","121/116 Easty Street Phillip ACT 2606","https://www.allhomes.com.au/ah/act/rent-residential/121-116-easty-street-phillip-canberra/1317340194211","16","https://www.allhomes.com.au/ah/act/rent-residential/121-116-easty-street-phillip-canberra/1317340194211","121/116 Easty Street","https://www.allhomes.com.au/ah/act/rent-residential/121-116-easty-street-phillip-canberra/1317340194211","Phillip, ACT 2606","https://www.allhomes.com.au/ah/act/rent-residential/121-116-easty-street-phillip-canberra/1317340194211","","","0.0","https://www.allhomes.com.au/ah/act/rent-residential/121-116-easty-street-phillip-canberra/1317340194211","2; 2; 2","https://www.allhomes.com.au/ah/act/rent-residential/121-116-easty-street-phillip-canberra/1317340194211; https://www.allhomes.com.au/ah/act/rent-residential/121-116-easty-street-phillip-canberra/1317340194211; https://www.allhomes.com.au/ah/act/rent-residential/121-116-easty-street-phillip-canberra/1317340194211","$475 per week","https://www.allhomes.com.au/ah/act/rent-residential/121-116-easty-street-phillip-canberra/1317340194211","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/121-116-easty-street-phillip-canberra/1317340194211","Rachel Tynan","https://www.allhomes.com.au/ah/act/rent-residential/121-116-easty-street-phillip-canberra/1317340194211","Peter Blackshaw Real Estate Tuggeranong","https://www.allhomes.com.au/ah/act/rent-residential/121-116-easty-street-phillip-canberra/1317340194211","https://dc69337c02221660f024-debe333b4a474bff5c11cb645b5b84c9.ssl.cf4.rackcdn.com/ahda/agent/logo/e269a57e16da01bf33f76acd9dc62176_agency_t.gif","Peter Blackshaw Real Estate Tuggeranong","https://www.allhomes.com.au/ah/act/rent-residential/121-116-easty-street-phillip-canberra/1317340194211"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://9a037e4f264ac749044c-4d7967eb073b65911143f159f1e194bd.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/9f2ecb1ae80e682112005a5a140ef767_m.jpg","8 Leahy Close Gordon ACT 2906","https://www.allhomes.com.au/ah/act/rent-residential/8-leahy-close-gordon-canberra/1317340130811","14","https://www.allhomes.com.au/ah/act/rent-residential/8-leahy-close-gordon-canberra/1317340130811","8 Leahy Close","https://www.allhomes.com.au/ah/act/rent-residential/8-leahy-close-gordon-canberra/1317340130811","Gordon, ACT 2906","https://www.allhomes.com.au/ah/act/rent-residential/8-leahy-close-gordon-canberra/1317340130811","","","","","3; 2; 1","https://www.allhomes.com.au/ah/act/rent-residential/8-leahy-close-gordon-canberra/1317340130811; https://www.allhomes.com.au/ah/act/rent-residential/8-leahy-close-gordon-canberra/1317340130811; https://www.allhomes.com.au/ah/act/rent-residential/8-leahy-close-gordon-canberra/1317340130811","$480","https://www.allhomes.com.au/ah/act/rent-residential/8-leahy-close-gordon-canberra/1317340130811","House","https://www.allhomes.com.au/ah/act/rent-residential/8-leahy-close-gordon-canberra/1317340130811","Chelsea Van Zyl","https://www.allhomes.com.au/ah/act/rent-residential/8-leahy-close-gordon-canberra/1317340130811","White Rhino Property","https://www.allhomes.com.au/ah/act/rent-residential/8-leahy-close-gordon-canberra/1317340130811","https://6d1d88659b723eb60d1e-abe06a6ef0d13d3f82f3edc69e997706.ssl.cf4.rackcdn.com/ahda/agent/logo/9c268cea79c8c696cc72905dc5275a68_agency_t.gif","White Rhino Property","https://www.allhomes.com.au/ah/act/rent-residential/8-leahy-close-gordon-canberra/1317340130811"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://2d2c2979fd8212d206fa-e2ed1b6d1653a290626e13e0a22a2695.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/08/05d18e6e071a01e4767a1ab9db43e4e1_m.jpg","15A Bill Leng Street Coombs ACT 2611","https://www.allhomes.com.au/ah/act/rent-residential/15a-bill-leng-street-coombs-canberra/1317339272111","6","https://www.allhomes.com.au/ah/act/rent-residential/15a-bill-leng-street-coombs-canberra/1317339272111","15A Bill Leng Street","https://www.allhomes.com.au/ah/act/rent-residential/15a-bill-leng-street-coombs-canberra/1317339272111","Coombs, ACT 2611","https://www.allhomes.com.au/ah/act/rent-residential/15a-bill-leng-street-coombs-canberra/1317339272111","","","","","1; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/15a-bill-leng-street-coombs-canberra/1317339272111; https://www.allhomes.com.au/ah/act/rent-residential/15a-bill-leng-street-coombs-canberra/1317339272111; https://www.allhomes.com.au/ah/act/rent-residential/15a-bill-leng-street-coombs-canberra/1317339272111","$350 per week","https://www.allhomes.com.au/ah/act/rent-residential/15a-bill-leng-street-coombs-canberra/1317339272111","Unit","https://www.allhomes.com.au/ah/act/rent-residential/15a-bill-leng-street-coombs-canberra/1317339272111","Rosie Cragg","https://www.allhomes.com.au/ah/act/rent-residential/15a-bill-leng-street-coombs-canberra/1317339272111","Premier Capital Properties","https://www.allhomes.com.au/ah/act/rent-residential/15a-bill-leng-street-coombs-canberra/1317339272111","https://2eabe95e83dbaf9adf44-d2a517c5735eb9dc49abda3c4a59fae7.ssl.cf4.rackcdn.com/ahda/agent/logo/976b266c30e3b1c6a3665940a810d29b_agency_t.gif","Premier Capital Properties","https://www.allhomes.com.au/ah/act/rent-residential/15a-bill-leng-street-coombs-canberra/1317339272111"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://6f476f4df32d6f9911c4-bc1557dc3e2b24a0053fa443a4d209d0.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/5cab59bc118e65d3957566d0cc25bc71_m.jpg","16 Flecker Place Florey ACT 2615","https://www.allhomes.com.au/ah/act/rent-residential/16-flecker-place-florey-canberra/1317339356111","10","https://www.allhomes.com.au/ah/act/rent-residential/16-flecker-place-florey-canberra/1317339356111","16 Flecker Place","https://www.allhomes.com.au/ah/act/rent-residential/16-flecker-place-florey-canberra/1317339356111","Florey, ACT 2615","https://www.allhomes.com.au/ah/act/rent-residential/16-flecker-place-florey-canberra/1317339356111","","","","","2; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/16-flecker-place-florey-canberra/1317339356111; https://www.allhomes.com.au/ah/act/rent-residential/16-flecker-place-florey-canberra/1317339356111; https://www.allhomes.com.au/ah/act/rent-residential/16-flecker-place-florey-canberra/1317339356111","$350 per week","https://www.allhomes.com.au/ah/act/rent-residential/16-flecker-place-florey-canberra/1317339356111","Townhouse","https://www.allhomes.com.au/ah/act/rent-residential/16-flecker-place-florey-canberra/1317339356111","Property Management","https://www.allhomes.com.au/ah/act/rent-residential/16-flecker-place-florey-canberra/1317339356111","Sadil Quinlan","https://www.allhomes.com.au/ah/act/rent-residential/16-flecker-place-florey-canberra/1317339356111","https://dcd476807c06be6efd14-3f2270163888b8193decab3f98c5cf4c.ssl.cf4.rackcdn.com/ahda/agent/logo/e88f5fce9898e004271e4bce621e51ef_agency_t.gif","Sadil Quinlan","https://www.allhomes.com.au/ah/act/rent-residential/16-flecker-place-florey-canberra/1317339356111"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://d312e23b167bfe60c17d-31335a5f782e4fb2c4a45a49b888a842.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/4848f5cf76d5995f86b8d6ca150fe3e3_m.jpg","46 Mainwaring Rich Circuit Palmerston ACT 2913","https://www.allhomes.com.au/ah/act/rent-residential/46-mainwaring-rich-circuit-palmerston-canberra/1317339988211","17","https://www.allhomes.com.au/ah/act/rent-residential/46-mainwaring-rich-circuit-palmerston-canberra/1317339988211","46 Mainwaring Rich Circuit","https://www.allhomes.com.au/ah/act/rent-residential/46-mainwaring-rich-circuit-palmerston-canberra/1317339988211","Palmerston, ACT 2913","https://www.allhomes.com.au/ah/act/rent-residential/46-mainwaring-rich-circuit-palmerston-canberra/1317339988211","","","5.0","https://www.allhomes.com.au/ah/act/rent-residential/46-mainwaring-rich-circuit-palmerston-canberra/1317339988211","3; 1; 1; 2","https://www.allhomes.com.au/ah/act/rent-residential/46-mainwaring-rich-circuit-palmerston-canberra/1317339988211; https://www.allhomes.com.au/ah/act/rent-residential/46-mainwaring-rich-circuit-palmerston-canberra/1317339988211; https://www.allhomes.com.au/ah/act/rent-residential/46-mainwaring-rich-circuit-palmerston-canberra/1317339988211; https://www.allhomes.com.au/ah/act/rent-residential/46-mainwaring-rich-circuit-palmerston-canberra/1317339988211","$465 per week","https://www.allhomes.com.au/ah/act/rent-residential/46-mainwaring-rich-circuit-palmerston-canberra/1317339988211","House","https://www.allhomes.com.au/ah/act/rent-residential/46-mainwaring-rich-circuit-palmerston-canberra/1317339988211","Private Rental","https://www.allhomes.com.au/ah/act/rent-residential/46-mainwaring-rich-circuit-palmerston-canberra/1317339988211","","","","",""
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://24370517ed2987800516-824ac9599b1dc2cbe343d45dcef2ee0a.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/de781d3d96a9414d68e53960e15eecc0_m.jpg","97/61 Giles Street Kingston ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/97-61-giles-street-kingston-canberra/1317339986211","10","https://www.allhomes.com.au/ah/act/rent-residential/97-61-giles-street-kingston-canberra/1317339986211","97/61 Giles Street","https://www.allhomes.com.au/ah/act/rent-residential/97-61-giles-street-kingston-canberra/1317339986211","Kingston, ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/97-61-giles-street-kingston-canberra/1317339986211","","","","","2; 2; 1","https://www.allhomes.com.au/ah/act/rent-residential/97-61-giles-street-kingston-canberra/1317339986211; https://www.allhomes.com.au/ah/act/rent-residential/97-61-giles-street-kingston-canberra/1317339986211; https://www.allhomes.com.au/ah/act/rent-residential/97-61-giles-street-kingston-canberra/1317339986211","$525 wk","https://www.allhomes.com.au/ah/act/rent-residential/97-61-giles-street-kingston-canberra/1317339986211","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/97-61-giles-street-kingston-canberra/1317339986211","Emily Axiak","https://www.allhomes.com.au/ah/act/rent-residential/97-61-giles-street-kingston-canberra/1317339986211","LJ Hooker Manuka","https://www.allhomes.com.au/ah/act/rent-residential/97-61-giles-street-kingston-canberra/1317339986211","https://73434bd6158f32723dd3-f10d04e0cc896443a82e161a93809784.ssl.cf4.rackcdn.com/ahda/agent/logo/fe1352363f1c25d6f5bcd639a329a151_agency_t.jpg","LJ Hooker Manuka","https://www.allhomes.com.au/ah/act/rent-residential/97-61-giles-street-kingston-canberra/1317339986211"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://99d604549e09b9dfcfc8-9e06d0c57cc62c4a042e8db072c04f7d.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/efcbc61ef3a60179337378bce00271bb_m.jpg","624/240 Bunda Street City ACT 2601","https://www.allhomes.com.au/ah/act/rent-residential/624-240-bunda-street-city-canberra/1317338720011","13","https://www.allhomes.com.au/ah/act/rent-residential/624-240-bunda-street-city-canberra/1317338720011","624/240 Bunda Street","https://www.allhomes.com.au/ah/act/rent-residential/624-240-bunda-street-city-canberra/1317338720011","City, ACT 2601","https://www.allhomes.com.au/ah/act/rent-residential/624-240-bunda-street-city-canberra/1317338720011","","","","","1; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/624-240-bunda-street-city-canberra/1317338720011; https://www.allhomes.com.au/ah/act/rent-residential/624-240-bunda-street-city-canberra/1317338720011; https://www.allhomes.com.au/ah/act/rent-residential/624-240-bunda-street-city-canberra/1317338720011","$600 - $990 per week","https://www.allhomes.com.au/ah/act/rent-residential/624-240-bunda-street-city-canberra/1317338720011","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/624-240-bunda-street-city-canberra/1317338720011","Kamilla Lewis","https://www.allhomes.com.au/ah/act/rent-residential/624-240-bunda-street-city-canberra/1317338720011","Century 21 City Walk Canberra","https://www.allhomes.com.au/ah/act/rent-residential/624-240-bunda-street-city-canberra/1317338720011","https://4a4c15e0e294fc6affa1-6c01c981eac17d3032b2422d5556249e.ssl.cf4.rackcdn.com/ahda/agent/logo/d2e4c2b04c08bea45e992306034fc0e5_agency_t.png","Century 21 City Walk Canberra","https://www.allhomes.com.au/ah/act/rent-residential/624-240-bunda-street-city-canberra/1317338720011"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://7b0ecdacb854c1cc5d28-194aa0448a40adbb1a9439a957d9f7fd.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/2aa83076495338537e72c4de07b0a423_m.jpg","1/8 Macnaughton Street Higgins ACT 2615","https://www.allhomes.com.au/ah/act/rent-residential/1-8-macnaughton-street-higgins-canberra/1317339887011","5","https://www.allhomes.com.au/ah/act/rent-residential/1-8-macnaughton-street-higgins-canberra/1317339887011","1/8 Macnaughton Street","https://www.allhomes.com.au/ah/act/rent-residential/1-8-macnaughton-street-higgins-canberra/1317339887011","Higgins, ACT 2615","https://www.allhomes.com.au/ah/act/rent-residential/1-8-macnaughton-street-higgins-canberra/1317339887011","","","","","1; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/1-8-macnaughton-street-higgins-canberra/1317339887011; https://www.allhomes.com.au/ah/act/rent-residential/1-8-macnaughton-street-higgins-canberra/1317339887011; https://www.allhomes.com.au/ah/act/rent-residential/1-8-macnaughton-street-higgins-canberra/1317339887011","$245 wk","https://www.allhomes.com.au/ah/act/rent-residential/1-8-macnaughton-street-higgins-canberra/1317339887011","Duplex","https://www.allhomes.com.au/ah/act/rent-residential/1-8-macnaughton-street-higgins-canberra/1317339887011","Emily Axiak","https://www.allhomes.com.au/ah/act/rent-residential/1-8-macnaughton-street-higgins-canberra/1317339887011","LJ Hooker Manuka","https://www.allhomes.com.au/ah/act/rent-residential/1-8-macnaughton-street-higgins-canberra/1317339887011","https://73434bd6158f32723dd3-f10d04e0cc896443a82e161a93809784.ssl.cf4.rackcdn.com/ahda/agent/logo/fe1352363f1c25d6f5bcd639a329a151_agency_t.jpg","LJ Hooker Manuka","https://www.allhomes.com.au/ah/act/rent-residential/1-8-macnaughton-street-higgins-canberra/1317339887011"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://437e054d2ba4f9287c08-af8d221b7ce1d14353f9e0492d5dc642.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/a5f1113761993a35e2b7849b9113aedd_m.jpg","118/45 Eastlake Parade Kingston ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/118-45-eastlake-parade-kingston-canberra/1317339953411","11","https://www.allhomes.com.au/ah/act/rent-residential/118-45-eastlake-parade-kingston-canberra/1317339953411","118/45 Eastlake Parade","https://www.allhomes.com.au/ah/act/rent-residential/118-45-eastlake-parade-kingston-canberra/1317339953411","Kingston, ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/118-45-eastlake-parade-kingston-canberra/1317339953411","","","","","2; 2; 1","https://www.allhomes.com.au/ah/act/rent-residential/118-45-eastlake-parade-kingston-canberra/1317339953411; https://www.allhomes.com.au/ah/act/rent-residential/118-45-eastlake-parade-kingston-canberra/1317339953411; https://www.allhomes.com.au/ah/act/rent-residential/118-45-eastlake-parade-kingston-canberra/1317339953411","$650 wk","https://www.allhomes.com.au/ah/act/rent-residential/118-45-eastlake-parade-kingston-canberra/1317339953411","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/118-45-eastlake-parade-kingston-canberra/1317339953411","Emily Axiak","https://www.allhomes.com.au/ah/act/rent-residential/118-45-eastlake-parade-kingston-canberra/1317339953411","LJ Hooker Manuka","https://www.allhomes.com.au/ah/act/rent-residential/118-45-eastlake-parade-kingston-canberra/1317339953411","https://73434bd6158f32723dd3-f10d04e0cc896443a82e161a93809784.ssl.cf4.rackcdn.com/ahda/agent/logo/fe1352363f1c25d6f5bcd639a329a151_agency_t.jpg","LJ Hooker Manuka","https://www.allhomes.com.au/ah/act/rent-residential/118-45-eastlake-parade-kingston-canberra/1317339953411"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://67a69accbad92a00f786-c1c5a394175910d4ae094538267f82b9.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/859121d2a4802aee22606c0900884688_m.jpg","27/47 Kennedy Street Kingston ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/27-47-kennedy-street-kingston-canberra/1317339984211","8","https://www.allhomes.com.au/ah/act/rent-residential/27-47-kennedy-street-kingston-canberra/1317339984211","27/47 Kennedy Street","https://www.allhomes.com.au/ah/act/rent-residential/27-47-kennedy-street-kingston-canberra/1317339984211","Kingston, ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/27-47-kennedy-street-kingston-canberra/1317339984211","","","","","2; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/27-47-kennedy-street-kingston-canberra/1317339984211; https://www.allhomes.com.au/ah/act/rent-residential/27-47-kennedy-street-kingston-canberra/1317339984211; https://www.allhomes.com.au/ah/act/rent-residential/27-47-kennedy-street-kingston-canberra/1317339984211","$420 wk","https://www.allhomes.com.au/ah/act/rent-residential/27-47-kennedy-street-kingston-canberra/1317339984211","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/27-47-kennedy-street-kingston-canberra/1317339984211","Emily Axiak","https://www.allhomes.com.au/ah/act/rent-residential/27-47-kennedy-street-kingston-canberra/1317339984211","LJ Hooker Manuka","https://www.allhomes.com.au/ah/act/rent-residential/27-47-kennedy-street-kingston-canberra/1317339984211","https://73434bd6158f32723dd3-f10d04e0cc896443a82e161a93809784.ssl.cf4.rackcdn.com/ahda/agent/logo/fe1352363f1c25d6f5bcd639a329a151_agency_t.jpg","LJ Hooker Manuka","https://www.allhomes.com.au/ah/act/rent-residential/27-47-kennedy-street-kingston-canberra/1317339984211"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://28c54ca2f19e545f5059-51359d52fd80f0e12f988e80c94bcb2a.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/45adfc4c22d1e4782940a68ac806a401_m.jpg","6/36 Strzelecki Crescent Narrabundah ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/6-36-strzelecki-crescent-narrabundah-canberra/1317339937011","18","https://www.allhomes.com.au/ah/act/rent-residential/6-36-strzelecki-crescent-narrabundah-canberra/1317339937011","6/36 Strzelecki Crescent","https://www.allhomes.com.au/ah/act/rent-residential/6-36-strzelecki-crescent-narrabundah-canberra/1317339937011","Narrabundah, ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/6-36-strzelecki-crescent-narrabundah-canberra/1317339937011","","","","","3; 2; 2","https://www.allhomes.com.au/ah/act/rent-residential/6-36-strzelecki-crescent-narrabundah-canberra/1317339937011; https://www.allhomes.com.au/ah/act/rent-residential/6-36-strzelecki-crescent-narrabundah-canberra/1317339937011; https://www.allhomes.com.au/ah/act/rent-residential/6-36-strzelecki-crescent-narrabundah-canberra/1317339937011","$760 wk","https://www.allhomes.com.au/ah/act/rent-residential/6-36-strzelecki-crescent-narrabundah-canberra/1317339937011","Townhouse","https://www.allhomes.com.au/ah/act/rent-residential/6-36-strzelecki-crescent-narrabundah-canberra/1317339937011","Emily Axiak","https://www.allhomes.com.au/ah/act/rent-residential/6-36-strzelecki-crescent-narrabundah-canberra/1317339937011","LJ Hooker Manuka","https://www.allhomes.com.au/ah/act/rent-residential/6-36-strzelecki-crescent-narrabundah-canberra/1317339937011","https://73434bd6158f32723dd3-f10d04e0cc896443a82e161a93809784.ssl.cf4.rackcdn.com/ahda/agent/logo/fe1352363f1c25d6f5bcd639a329a151_agency_t.jpg","LJ Hooker Manuka","https://www.allhomes.com.au/ah/act/rent-residential/6-36-strzelecki-crescent-narrabundah-canberra/1317339937011"
